"","year","Community.Name","PCTUNEMPLD","PCTNODIPLOMA","PCTPOV","PCTFEMALESEPARATD","POPWNPCT","PCTHFOFMNOHS","POP0_5PCT","PCTSPKENGNTWL","PCTFORBRN","PUBLICASSIST","PCT65POV","PCTFMINPOV","PCTCHLDPOV","PCTEMPFEMA","PCTLABFORCE","PCTRECSOC","MED_GRRNT","MED_MTMRG","HUMNR","PCTMBLHM","PCTAGRFRFSH","POPDENS"
"2652","2016","Shelton, WA",5.9,11.1,24.3,5,74.2,13.6,6.4,8.8,11.2,6.3,9.9,18.6,38.3,39.3,55.8,37.9,882,1304,5.3,4.2,11.6,1694.1
"2653","2016","Shenorock, NY",3.2,1.9,0.5,3.4,79.4,11.7,4,4.2,14.3,0,0,0,0,72.1,78.6,21.4,1823,2767,6,0,0,2844.2
"2654","2016","Shiloh, NC",4.9,16.6,8,0,82.6,15.1,4.4,5.9,7.5,6.9,0,3.3,11.2,40,54.8,39.8,1134,1717,5.8,18.5,7.9,37.8
"2655","2016","Shiloh, NJ",7.3,11.2,6,2.4,89.1,12.9,3.2,0.9,2.3,1.4,6.9,4,3.1,54.4,66.1,33.8,844,1475,6,0,1.1,288.7
"2656","2016","Shinnecock Hills, NY",5.2,2,7.5,0,66.1,8.8,7.3,16.4,29.9,1.6,1.3,1.1,0,41.7,53,42.9,1769,2325,5.7,0,0,855
"2657","2016","Ship Bottom, NJ",2.8,1.3,2.7,1.4,96.3,6.5,1.5,0,3.2,2.9,0,3.5,0,42.4,51.4,54.8,979,2578,5.8,0,0.8,1239.7
"2658","2016","Shirley, NY",3.6,8.4,10.1,1.5,69.6,17.1,6.6,6.9,13.3,2.8,5.1,7.7,18.3,56.9,65.6,26.5,2006,2398,6.4,0.1,0.4,2293
"2659","2016","Shishmaref, AK",7.6,13.5,40.2,2.5,3,25.8,10.4,2.5,0.2,18.8,7.3,37.8,49.5,38.5,43.3,31.3,757,763,4.2,0.7,0.8,241.7
"2660","2016","Shoreacres, TX",3.2,2.7,3.5,0,78.3,12,5.9,1.8,7.1,0,0,1.3,3.2,59.6,68.8,25.4,1430,1688,6.2,1.2,4.5,1933.1
"2661","2016","Shoreline, WA",4.6,5,9.9,1.3,66.2,9.7,4.9,10.5,18.8,2,10.1,5,10,58.9,67,29.1,1215,1996,5.6,0.4,0.8,4713.4
"2662","2016","Short Hills, NJ",3.1,0.2,1.9,0.9,74.8,2.5,6.3,4.1,18.1,0.3,1.8,1.7,2.5,46.6,64,21.4,1800,4000,9,0,0,2433
"2663","2016","Shrewsbury, NJ",2.6,1.7,1.8,2.5,94,6.6,4.7,1.8,4.4,0.9,3.7,0.6,1.7,45.6,61.8,33.8,2262,3054,7.2,0,1.7,1843.6
"2664","2016","Shrub Oak, NY",0.6,3.6,0,1,75.5,7.8,1.7,5.7,17,0,0,0,0,59.6,55.1,48.9,1640,2788,5.6,0,0,1402.8
"2665","2016","Sierra Madre, CA",3.5,0.6,5.8,1.5,69.5,7.5,6.1,4.2,12.8,1,5.9,3.6,5.8,54.6,66.2,27.2,1469,3349,5.7,0,0.3,3748.3
"2666","2016","Siesta Key, FL",0.6,1.7,5.9,1.1,94.8,2.3,3.3,1.2,12.5,0,5.7,3.5,0.9,32.6,41.1,60,1345,3066,4.3,0.1,0.8,2439.4
"2667","2016","Signal Hill, CA",5,7.2,15.6,0.4,26.3,17.5,8,13,30.5,2.6,2.8,14,31.9,58.1,71.2,14.4,1217,2455,4.3,0,0.1,5239.8
"2668","2016","Siletz, OR",5.6,14.3,24.5,1.5,63.8,13.6,8.5,0.8,0.6,5.6,14.5,25.4,33.8,46,52.5,38.5,790,1183,5.2,42.4,7.9,2537.7
"2669","2016","Silver Firs, WA",2.6,2.4,3.1,0.8,74.4,7.5,6.6,6.7,13.7,2.3,3.5,1.3,2.6,66.7,75.6,17,1773,2247,7,1,0.6,3239
"2670","2016","Silver Lake, NC",6.9,5.2,30.1,5.1,74.4,11.7,6.7,1.9,5.2,9.3,12.1,20.1,34.2,60.2,65,36.9,1072,1277,5.4,15.9,0,2476.7
"2671","2016","Silverado Resort, CA",1.2,1.1,1.9,2.3,96.4,5.5,1.2,8.1,7.9,0,4,2.2,0,45.4,55.2,61.7,2239,4000,5.2,0,3,522.5
"2672","2016","Silverdale, WA",3.6,3.1,7.2,2.4,69.8,8.1,5,2.2,9.5,3.7,6,4,6.4,47.6,62.4,30,1164,1626,5.5,6.6,0.5,1626.5
"2673","2016","Silverhill, AL",0.6,9.2,4,1.7,86.7,9.2,9,1.9,6.9,0.7,2.4,0.9,1.1,44.1,53.3,47.5,1152,1307,5.6,1.2,0.6,674.2
"2674","2016","Simi Valley, CA",4.3,5,6,1.1,61.1,11.6,5.5,8.1,18.6,1.7,6.2,4,6.4,58.1,68.4,27,1765,2441,6.1,1.9,0.8,3041
"2675","2016","Sinton, TX",6.3,15.2,18.1,1.5,19.3,15.8,8.2,6,3.5,0.6,35.4,17.9,25.6,51.3,63.7,22.5,711,1076,5.1,4.4,1.2,2029.2
"2676","2016","Siracusaville, LA",11.4,18.9,18.3,4.4,2.5,21.7,12.3,2.1,1.8,0,32.7,16.4,11.4,38.4,61.8,15.9,571,817,4.9,33.1,7.5,1203.3
"2677","2016","Sisco Heights, WA",2.9,6.2,1.8,2,93.3,6.2,3.4,0.4,2.5,1.2,4.7,0.8,0,52.1,64.8,32.8,1419,2151,6.3,12.9,0,218.3
"2678","2016","Sitka, AK",3.1,5.1,9,2,62.1,9.8,5.5,5,8.5,6.5,4.3,4.2,11,63.6,69.5,24.9,1019,2014,4.7,9.9,10.3,3.1
"2679","2016","Skidaway Island, GA",2.4,0.6,3.9,0.5,93.8,1.9,2,1,5.5,0,2.2,2.6,8.3,26.9,36.7,63.5,1169,2646,7.5,0.4,1.2,483.2
"2680","2016","Skippers Corner, NC",6.6,8.9,15.2,1.1,65.7,6.9,7.2,7.9,7.2,0,5.6,9.8,32.3,56.9,54.3,26,571,1276,6.2,14.2,3.2,393.6
"2681","2016","Skokomish, WA",6.2,15,35.5,2.8,12.5,23.5,4.6,0.7,1.3,12.2,11.8,30.8,35.3,42.4,42.2,35.7,638,713,5.3,21.8,24.8,125.4
"2682","2016","Slaughter Beach, DE",1.9,4,5.4,1,88.3,5.1,0,1.8,2.7,0.9,0,1.6,0,37.5,48.8,46.2,1100,2000,5.9,3.5,0,163.1
"2683","2016","Sleepy Hollow, CA",0.5,1.2,2.7,0,85.1,4.7,3.5,1.4,12.2,2,3.3,0,0,62.6,62.6,32.5,2363,4000,7.2,0,0,761.6
"2684","2016","Sleepy Hollow, NY",5,6.1,21.3,3,38.9,13.5,6.4,31.1,41.4,2.4,15,21.1,28.6,49.9,62.8,27.6,1386,4000,4.6,0,0,4598.2
"2685","2016","Slidell, LA",6.4,8.5,15.4,3.3,71.7,15.3,6.2,3.1,4.5,1.2,12.1,11.2,20,51,64.3,33.5,966,1383,6,1.2,1.1,1865.9
"2686","2016","Smith River, CA",11.7,9.4,23.9,0,62.3,16.5,8.3,1.3,1.2,0,14.5,18.5,19.1,56,66.6,36.2,830,2224,5.1,21.9,2.9,208.3
"2687","2016","Smithtown, NY",3.3,3.6,3.7,1.2,88.8,6.8,4,2.8,7.1,0.6,3.8,2.2,3.8,54.5,62.5,36.3,1294,3066,7.6,0.1,0.1,2251.8
"2688","2016","Smyrna, DE",4,7.2,8.3,3.2,65.1,23.1,5.5,1.7,5.6,4.4,8.2,7.1,8.6,66.5,68.7,30,922,1534,5.9,3.3,0,1865.3
"2689","2016","Sneads Ferry, NC",14.9,3.9,24.2,1.6,85.6,7.1,4.5,1.1,3.7,0,4.9,26.1,30.6,36.2,71.8,19.1,1106,1161,5.5,21,5.1,947.8
"2690","2016","Snohomish, WA",3.5,6.1,12.2,2,84.2,16.3,6.3,3,7.1,2.6,4.2,8.1,14.3,56.4,64.1,28.6,937,1862,5.2,1.3,0.7,2759.7
"2691","2016","Socastee, SC",5,7.8,21.7,5.3,74,15.7,6.1,7.5,9.9,1.8,12.1,16.7,38.5,53.7,63.5,33.1,891,1169,5.1,18.8,0,1706.6
"2692","2016","Society Hill, NJ",3.3,4,13.8,2.1,30,6.5,4.7,13,41.8,1.7,14.2,3.6,15.3,49.1,55.7,21.4,1758,2328,5.9,0,0,2514.8
"2693","2016","Solana Beach, CA",2.1,2.1,6.5,1.1,79.7,5.8,4,5.2,15.6,0.5,8,3.5,0.9,55,63.9,30.6,1892,3165,4.9,0.3,1.2,3782.3
"2694","2016","Soldotna, AK",5.9,5.9,5,1.8,89.9,16.9,9.6,1.1,3.8,9,0,5.3,8.4,49.9,64.4,32.7,1019,1422,5,3.8,7.7,645.2
"2695","2016","Soledad, CA",2.6,19.3,15.4,3.1,14,15.9,6.4,28.1,29.9,2.3,18.3,13.6,20.1,42.2,32.6,21.1,1168,1594,5.4,2.7,30.1,5803.5
"2696","2016","Solvang, CA",4.8,3.2,11,0.6,68.9,11.6,3.2,10.4,17.7,1.6,8.2,12.8,21.3,50.4,64.1,37.3,1484,2606,5.4,5.7,0,2289.3
"2697","2016","Somerdale, NJ",6.1,6.2,9.5,3.1,61,12,2.3,2.7,6.6,3.9,6.9,6.2,4.7,58.8,71.2,34.3,888,1676,5.6,0.4,0,3857.4
"2698","2016","Somers Point, NJ",5.4,6.6,12.8,3.5,68.8,18.2,5.8,5,10.2,2.6,4.6,10.3,21.2,60.1,69.7,32.5,984,1840,5.3,0.2,0.1,2652
"2699","2016","Somerset, MA",5.8,7.7,7.3,1.8,97.1,11.5,3.6,4.7,9.9,1.2,7.3,4.5,8.2,53.9,60.6,42.5,965,1795,6.1,0.2,0.4,2314.1
"2700","2016","Somersworth, NH",5,5.7,10.4,0,82.8,12.5,7.2,5.1,10,6.3,7.7,8.7,15.7,64.9,74.8,25,988,1736,5.4,10.3,0.3,1201.1
"2701","2016","Sonoma, CA",6.4,3.8,10.7,1.1,81,7,3.7,3.8,9.8,1.3,8.3,6.9,20.4,52.2,62.1,42.8,1552,2627,5.1,6.7,3.1,3991.9
"2702","2016","Sopchoppy, FL",6.9,5,12.6,1,59.7,13.2,2.1,0.5,1.7,0,14.8,5.8,0,54.6,61.1,31.2,800,1086,5.2,33.2,3.4,249.4
"2703","2016","Soquel, CA",4.8,5,14.9,2,73,15.9,4.4,5.1,12.3,1.8,8.7,14.4,14.4,58.4,65.4,32.3,1398,2692,5.1,20.2,1,2373.2
"2704","2016","Sorrento, ME",3.1,3.4,18.8,2.8,96.3,6.1,6.8,0,0,1.5,7.5,14,30,48.6,53.1,59.1,1188,1067,5.5,7.2,1.5,80.9
"2705","2016","Sound Beach, NY",4.5,3.2,9,2.5,91.1,9.6,7.8,1.5,5.1,3.5,9.1,6.8,11.5,64.3,72.6,29.8,1341,2495,5.8,0,1.1,4878.7
"2706","2016","South Amboy, NJ",4.8,8.1,9,0.7,80.8,11.9,9.6,5.8,11,3.5,15.2,8.5,7.6,62.1,67.1,32.8,998,2378,5.7,0.2,0,5653.4
"2707","2016","South Bay, FL",3.3,27.7,34.8,0.6,17.8,35.9,3.2,13.7,17.7,8.3,27.3,32.9,45.3,47,19.7,32.8,706,991,5,8.1,12.9,1875.8
"2708","2016","South Bend, WA",4.1,10.5,30.9,2.8,60,15.8,6,19.7,21.4,7.4,15.8,24.3,60.2,42.2,48.5,45.3,614,1002,5.8,12.2,9.7,1014.3
"2709","2016","South Berwick, ME",0.8,4.2,5.3,1.7,91.4,8.9,5.6,2.9,3.9,5.6,11.4,3.7,4.6,70.8,75.4,25.2,865,1848,6.3,5.8,0.7,227.7
"2710","2016","South Bradenton, FL",3.9,10,29.5,3.1,66.5,12.8,6.9,8.8,15,3.7,12.6,23.2,47,44.5,52.8,43.7,836,973,4.2,28.5,1.1,5440.5
"2711","2016","South Bristol, ME",1.5,1.3,8,0,97.8,8.6,2.1,0.9,3.8,0,6,6.4,6.6,55.5,60.1,52.4,1051,1208,6.1,4.6,2.5,76.3
"2712","2016","South Brooksville, FL",7.1,6.9,17.6,1.8,74.5,12.2,3.4,3,7.9,2,8.6,15.5,17.4,29.9,40.3,63.2,711,1165,5.2,41.9,2.3,221
"2713","2016","South Daytona, FL",5.4,9.1,19.5,1.2,75.5,16.5,7,2.5,4.8,3.1,9.4,14.5,24.1,48.2,54.5,41.2,833,1118,5,13.7,0.6,3361.2
"2714","2016","South Dennis, MA",5.3,4.6,10.3,0.4,90.6,10,4,1.2,6.7,2.4,11.4,4.8,15.1,51.7,56.8,48.3,952,1460,5.1,5.3,0,787.2
"2715","2016","South El Monte, CA",4,18.6,19.1,2.3,3.3,18.8,6.9,41.2,43,8.7,13.4,15.6,30.1,44.4,57.1,27.1,1155,1695,4.7,11.3,1.3,7233.3
"2716","2016","South Farmingdale, NY",3.6,3.6,3.8,2.2,78.9,11.9,4.7,4.8,10.9,1.8,3.8,2.7,6,57.3,67,36.1,2193,2783,7,0,0.3,6817
"2717","2016","South Floral Park, NY",4.8,4.3,1.3,1,6.6,15.6,8.1,18.7,37.4,2.3,0,0.7,0.7,63.4,68.7,28.1,1337,2871,6,0.5,0.4,19230
"2718","2016","South Gate Ridge, FL",2.6,6.2,6.8,2.9,89.6,12.2,4.2,2.6,9,2.1,3.8,6.1,5,58.9,65.4,37.2,1025,1224,5.3,0,1,3569.8
"2719","2016","South Gate, CA",7.5,16.2,20.3,2.9,3.1,21.9,6.9,41.7,43.1,5.6,16.8,18.4,28.4,48.5,63.8,25.3,1012,1801,4.4,1.1,0.4,13158.7
"2720","2016","South Hampton, NH",3,3.3,3,3.3,94.5,7.8,4.9,2.4,6.6,1.3,1.3,3.9,4.6,63.5,68.4,40.4,1750,2270,6.6,16.6,2.5,100.6
"2721","2016","South Hempstead, NY",4.1,3.2,1.7,0.8,56.8,11.7,7.1,4.4,16.9,1,2.8,1.4,1.4,60.5,71.5,30,1515,2839,7.1,0,0,5413.3
"2722","2016","South Highpoint, FL",5.3,15.8,32.3,5.4,46.8,17.7,8.9,16.3,20.5,6.7,12.4,23.7,49.1,56.7,66.1,19.9,890,1159,4.6,27,0.7,5593.2
"2723","2016","South Houston, TX",5.2,16.3,23.7,5.3,8.7,16.5,8.1,38.8,38.8,1,11.8,21.5,35.3,46.3,64.3,23.3,752,1155,4.9,10.1,1.2,5729.5
"2724","2016","South Huntington, NY",5.5,2.5,7.8,1.4,80.5,10.3,6.2,5.1,12.1,0.3,9.7,5.3,4,53.8,63.9,36.3,1472,2830,6.7,0,0.5,2780.4
"2725","2016","South Kingstown/Kingston/Wakefield-Peacedale, RI",4.7,4.4,10.5,0.7,87.8,8.7,3,1,4.9,1.7,5.2,6,9.6,51.4,59.3,39.7,1038,2091,5.6,2,0.9,542.8
"2726","2016","South Kohala, HI",4.4,4.6,10.9,1.9,39.8,12.4,7.7,3.6,8.3,2.2,3.8,7.8,16.9,61.4,69.1,31,1480,2056,5,0,0.9,54.6
"2727","2016","South Kona, HI",3.2,4.8,13.7,1.3,32.6,12.1,8.1,7.6,9.9,5.8,4.9,10.6,23.5,51.3,57.7,46.4,1117,1817,4.8,0.6,9.9,34.2
"2728","2016","South Miami Heights, FL",5.2,11.6,20.2,6.2,9.2,25.1,6.1,38.2,51.7,2.5,26.8,18.6,30.8,48.9,60.9,33.9,1021,1385,5.1,0.8,1.4,7921.7
"2729","2016","South Miami, FL",8,4.6,13.6,3.4,29.2,19.3,7.1,18.2,34.1,3,16.2,8.4,12.2,53,66.3,24.1,1148,2362,4.8,0.9,0.3,5377.4
"2730","2016","South Monrovia Island, CA",5.2,12.2,15.5,1.4,11.2,19.2,8.2,28.6,34.2,4.7,15.8,10.9,22,53.3,63.6,24.1,1250,1714,5.3,1.6,0.6,12358.6
"2731","2016","South Padre Island, TX",1,4.7,18.8,3,72.6,6.9,0,12.1,18.8,0,25.1,17.5,18.2,41.3,54.3,39.4,925,1338,4.5,0.3,2.1,1244.9
"2732","2016","South Palm Beach, FL",3.5,2.2,12.3,0.5,96.1,6.3,2.4,5.6,22.9,0.6,13.6,10.4,0,30.3,36.9,67.5,1777,1722,4,0,0,10908.7
"2733","2016","South Pasadena, CA",4.4,1.5,9.1,1.1,42.2,11.9,5.2,13.5,27.1,0.6,7.2,6.1,7.7,64.1,70.7,21.7,1466,3160,5.1,0.1,0.1,7616.1
"2734","2016","South Pasadena, FL",3.4,6.7,11,0.7,94.7,3,0.3,2.8,11.4,0.3,8.9,4.9,0,21.8,26.4,69.5,1110,1421,4,4.3,2.1,8262
"2735","2016","South Patrick Shores, FL",4.9,2.8,4.7,0.9,87.7,5.1,1.2,0.4,6.1,2,2.4,2.4,2.4,48.7,60.3,43.2,1371,1556,5.9,0,0,4382.1
"2736","2016","South Plainfield, NJ",5.7,5.3,4.1,1.1,55.2,11.4,4.9,11.6,25,0.8,3.1,3.1,4.2,56.8,67.7,32.5,1557,2298,6.4,0,0.1,2876.2
"2737","2016","South Portland, ME",4.4,2.9,12.3,1.9,92.2,15.3,3.9,3,6.1,2,8.9,9.3,18.4,62.9,71.4,29.8,1086,1647,5.3,0,0.9,2109.2
"2738","2016","South River, NJ",8.2,9.1,11.3,1,59.3,10.8,5.6,21.8,31.3,3.4,5.9,7.8,17.3,57.8,70.3,30.5,1146,2177,5.9,0.5,0.2,5886.2
"2739","2016","South San Francisco, CA",4.6,7.8,8,1.3,20.2,12.5,5.8,22.6,39.8,1.7,8.4,4.6,10.8,60.2,69.1,30,1607,2583,5,1.3,0.2,7255.4
"2740","2016","South San Gabriel, CA",4.6,8.7,13.3,1.9,5.7,16.9,5.5,40.9,49.6,3.5,13.3,12.5,14.8,44.3,53.7,36.7,1291,1986,5.1,0.7,0.4,10474
"2741","2016","South San Jose Hills, CA",6.2,16,17,2,3.5,21.6,7.7,36.8,42.6,9.4,10.8,15.1,26.4,43.1,60.3,33.6,1363,1633,5.4,12.8,0.7,13206.3
"2742","2016","South Sarasota, FL",4.6,2.5,10.7,0.5,86.3,6.1,4.4,6,12.6,1.6,2.4,6.9,19.6,40,51.9,48.9,961,1765,5.5,4.6,2,2620.9
"2743","2016","South Thomaston, ME",6.1,5.1,8.7,0.9,98.9,6,4.1,0,4.2,2,0,7,14.1,54.7,63,42.4,656,1325,5.6,5.2,13.8,120.7
"2744","2016","South Toms River, NJ",8.6,16.2,17.5,0.8,52.2,19.9,8.6,6,7,5.1,3.4,14.1,26.2,57.6,69.5,29.5,1583,1661,5.6,0.3,0.6,3188.7
"2745","2016","South Valley Stream, NY",8.4,4.5,4.3,0,34.4,14.8,6.8,13.3,37.2,3.2,0.7,3.6,4.9,59.7,69.7,29.9,1287,3057,6.4,0,0,7584.7
"2746","2016","South Venice, FL",5,8.3,11.7,1.2,92.3,11.3,2.7,2.5,7.5,1.2,5.1,7,19,43.4,52.8,49.3,1143,1181,4.7,5.8,0.4,2444.8
"2747","2016","South Whittier, CA",4.6,11.7,14,2,14.9,18.7,7.5,22.7,25.8,4.8,10.4,10.8,19.6,47.2,60,27.9,1347,1976,5.2,1,0.7,11113.1
"2748","2016","Southampton, NJ",3.4,8,6,0.6,93.1,7.6,3.3,0.8,2.8,1.2,3.7,3.8,5.6,45.7,51.5,58.6,1219,1599,6,4.7,1.1,237.1
"2749","2016","Southampton, NY",1.8,0.5,13.5,0.6,78.5,8.2,4,4.7,12.7,0,3.2,7.3,31.1,49.4,57.5,32.7,1735,3741,6.6,0,0.3,499.9
"2750","2016","Southbury, CT",3.3,2.7,9.2,0.7,89.2,7.3,5.1,2.3,7.1,1.1,10.4,4.8,8.8,46.4,55.1,48.3,1499,2300,6,0.5,0.6,506.2
"2751","2016","Southern Shores, NC",2.2,1.4,1.7,1.8,91.2,7.6,2.6,0.8,2.9,2.4,1.9,1,1.9,55.9,58.7,54.4,1656,2209,6.8,0.8,0.3,715.2
"2752","2016","Southgate, FL",6.2,2.9,11.8,1.5,83.8,11.4,4.9,5.4,13.2,3.4,8.4,7.6,11.6,55.1,61.8,38.9,993,1401,5.4,7.7,0.3,3592.4
"2753","2016","Southold, NY",3.5,2.3,4.4,2.6,95.7,7.7,1.5,3.3,9.2,0,0.2,3.1,12,52.6,60.8,50.6,1420,2291,6.2,0,0.5,598.1
"2754","2016","Southport, ME",1.3,3.8,8.8,0.7,100,7.5,1,0,0.3,1.6,5.6,5.8,24.3,45.5,46.5,66.8,857,1313,6,0.8,5,110.6
"2755","2016","Southport, NC",2.4,6.3,13.3,1.1,85.3,9,6.7,0.9,1.6,2.5,6.4,9.3,21.8,44.7,51.2,47.3,1085,1596,5.8,4.5,0,880.2
"2756","2016","Southside Place, TX",1.5,0.4,8.1,1.6,71.9,5.1,8.9,10.6,21.2,0,2.3,6.4,10.8,44.4,60.7,18.9,850,4000,7.9,0,6.8,6984
"2757","2016","Southwest Harbor, ME",3.7,4,7.5,2.2,96.7,6.8,3.4,0.2,3.6,2.4,10.3,6.5,3.6,60,68.6,38.9,726,1415,5.3,6,5.1,139.3
"2758","2016","Southwest Ranches, FL",5.9,6.5,7.1,1.6,52.3,7.7,4.4,8.4,28.5,0.6,10.1,7.4,8.9,53.7,67.8,35.1,2853,3220,7.4,1,1,590.4
"2759","2016","Southworth, WA",2.8,4.5,5.7,0,91,5.7,3,0.5,4.7,1.9,0.2,3.9,9.1,45.8,53.6,41.6,1270,1431,6.3,13,0,639.4
"2760","2016","Spanish Fort, AL",1.5,3.8,6.5,0.5,83.7,5.9,3.9,1.5,5.5,1.1,12.4,2.3,4.4,55.3,66.7,32.7,1111,1660,5.7,4.6,0.8,258.5
"2761","2016","Spotswood, NJ",3.9,3.8,6.7,1.9,83.2,7.2,4.3,5.2,12.4,2.4,10.4,5.3,9.2,53.3,62.9,38.8,921,2296,6,10.4,0.2,3708
"2762","2016","Spring Hill, FL",5.9,9.2,15.6,2.3,74.9,13.8,5,4.5,7.8,2.5,9.1,12,23.3,40.4,49.5,48.6,940,1054,5.7,3.1,0.4,1720.5
"2763","2016","Spring Lake Heights, NJ",1.1,2.7,4.4,1.2,89.6,8.2,0.9,0.3,6.4,1.1,5.4,0.8,0,58.4,57.9,40.1,1413,2430,5.2,0,0,3629.8
"2764","2016","Spring Lake, NJ",3.4,0.8,6.6,0.8,97.4,9.6,2.4,1.7,3,0,6.1,4,14.7,40,55.1,56.6,1781,2962,7.6,1.1,0,2235.5
"2765","2016","Spring Valley, CA",6.2,7.8,14.2,1,39.6,16.3,8.2,9.3,17.7,3.5,8.5,11.5,21.8,53.9,64.8,28,1424,1998,5.7,8.6,0.1,4205.1
"2766","2016","Spring, TX",4.2,4.5,12.9,2.7,39.9,15.2,8.9,8.5,12.2,2.3,10.1,10.6,19.8,60.5,70.7,22.7,1277,1339,6.2,1.3,3.7,2525.8
"2767","2016","Springfield, FL",3.1,16.2,25.4,7,65.6,21.9,5.9,2.9,5.2,3.4,17.4,22.7,38.7,54.2,59.8,35,826,1076,4.6,18.6,0.4,2156.7
"2768","2016","Springfield, PA",3.8,3.2,2.7,0.6,92.4,6.9,5.5,2.9,6.3,0.9,6.3,1.8,2.1,61.6,68.4,35.4,1197,2192,7.4,0.1,0.2,3847.6
"2769","2016","Springs, NY",3.4,4.6,13.5,0.6,75.3,6.6,4.1,7.6,16.7,2.6,1.2,12,23.4,54.1,64.5,38.9,1813,3058,5.5,0.2,4.2,819.9
"2770","2016","St. Augustine Beach, FL",2.8,0.9,7.2,0.4,91.1,3.5,3.5,4.1,10.6,1.3,5.7,5.2,1.6,49.1,57.6,37.2,1136,1906,4.8,2.7,0,3164.9
"2771","2016","St. Augustine Shores, FL",4.6,3.3,13.7,1.4,90.6,8.8,3.5,1.4,5.8,1.1,8.7,6.7,6.8,42.5,50.3,55.9,1089,1129,5,1.4,0,1965.9
"2772","2016","St. Augustine South, FL",2.1,7,5.2,0.6,83.7,9.7,5.8,2.7,6.4,1.3,2.4,1.2,1.9,63.3,62.3,44.5,1193,1251,5.6,1.9,0,3101
"2773","2016","St. Augustine, FL",3.4,4.4,20.4,1.7,81.4,7.9,3.8,4,7.6,2,9.2,10.7,26.3,44.1,56,39,948,1390,5.1,1,0.3,1470.3
"2774","2016","St. George Island, FL",0.7,0.7,7.6,0,97,2.8,0,1.7,5,0,0,3.2,35.7,51.1,44.4,61.8,1133,2868,5.3,8.7,3,133.5
"2775","2016","St. Helena, CA",5.1,7.6,11.8,0.1,67.2,9.7,5,14.9,20.6,1.5,7.2,12.2,18.1,46.6,59.9,40.5,1483,3087,5.3,8.8,4.3,1202.1
"2776","2016","St. Helena, NC",2.7,6.5,8.8,2.5,80.1,4.4,5.2,0,1.7,1.9,10,3.2,4.9,68.4,72.2,27.7,750,1094,5.8,10.6,2,61.2
"2777","2016","St. James City, FL",1.6,9.3,9,0,95.1,0.8,1.2,0.8,5.4,1.9,9.4,7.5,0,30.8,34,67.5,1003,1484,4.5,47.4,1.1,251
"2778","2016","St. Lucie Village, FL",2.1,5.4,9.7,2.5,96.9,2.6,8.8,0.3,1.6,0.9,7.7,1.2,0,59.9,62,41,826,1616,5.3,2.5,15.3,725.6
"2779","2016","St. Martin, MS",8.6,9.6,14.4,3.5,71,14.6,7.3,5.4,10.1,3.5,8.1,9,11,58.9,68.7,34.8,847,1170,5,1.5,2.7,1940.5
"2780","2016","St. Martinville, LA",2.1,12.7,32.5,3.6,27.7,27.5,5.6,5.1,4.6,1.6,21.9,26.8,54.5,53.7,54.1,37.3,447,1031,5.3,15.7,2.6,1972.8
"2781","2016","St. Marys, GA",6.8,4.9,15.7,2.7,71.6,14.4,9.4,0.7,1.7,2.1,10.8,14,28.5,46,65.5,23,961,1456,5.5,4.6,0.9,789.2
"2782","2016","St. Michael, AK",14.3,13.1,37.2,7.1,1.3,28.3,13.2,1.6,0,11.1,13.3,35.7,39.1,54.5,63.5,17.2,917,858,3.9,4.4,2.4,22.3
"2783","2016","St. Paul, AK",1.9,10.9,12,4.3,11.8,19.5,5.1,0.4,1.7,4.5,4.9,11.4,7,63.3,64.5,16.2,892,1196,4.7,0,13,13.6
"2784","2016","St. Pete Beach, FL",3.6,3.7,9.1,0.8,92.7,4.4,1.1,3,14.3,0.6,7.9,6.8,9,47.5,52.2,48.1,969,2112,4.5,0.3,0,4473.3
"2785","2016","St. Petersburg, FL",4.7,7,16.4,2.8,62.7,13.7,4.9,4.4,10.4,2.9,10.5,11.2,26,56.4,63.3,31.8,959,1363,4.8,3.2,0.4,4106.5
"2786","2016","St. Rose, LA",5.8,7.5,17.5,1.3,47.3,27.4,10.1,5.4,6.9,3.1,17.5,12.8,19.4,63.2,70.9,25.4,691,1514,5.7,13,0.4,1331.7
"2787","2016","St. Simons, GA",3.7,3.9,4.8,0.7,90.6,5.8,3.4,1.5,4,1,6.5,2.7,1.1,48.5,57.1,43.6,1159,1957,5.7,1.7,0.2,836.8
"2788","2016","St. Stephen, SC",9.1,16.1,37.8,8.8,46.2,23.5,5.7,0.3,0,3.8,17.7,35.8,61.2,36.3,49.5,35.1,405,1053,4.9,33.5,0.8,737.8
"2789","2016","Stafford, TX",3.2,8.7,10.8,1.6,22.3,16.9,4.3,15.7,31.8,0.6,10.6,8.9,11.2,61.4,67.8,18.1,1163,1554,5,4.5,3.5,2575.2
"2790","2016","Stafford/Manahawkin, NJ",4.9,5.7,6.7,1.3,87.2,8.4,4,3.4,6.2,1.9,4.6,3.3,7.9,53.1,62.5,39.3,1465,2061,6.2,3,0.7,585.6
"2791","2016","Stamford, CT",5.9,4.4,8.9,2.1,49.6,11.5,6.3,18.6,33.3,1.5,9.8,5.6,10,61.9,74.3,23.7,1656,2848,4.9,0,0.3,3386.4
"2792","2016","Standish, ME",3.2,3.9,6.7,0.4,96,5.9,2.8,0.4,0.8,1.1,7.4,2.8,7.3,58.6,68.3,25.9,844,1467,5.8,7.7,1,170.1
